^SAMPLE = GSM705660
!Sample_title = SJBALL204
!Sample_geo_accession = GSM705660
!Sample_status = Public on Apr 20 2011
!Sample_submission_date = Apr 08 2011
!Sample_last_update_date = Nov 14 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Leukemic cells obtained from bone marrow or blood at diagnosis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: tumor cells obtained at diagnosis
!Sample_characteristics_ch1 = subtype: 7_Other
!Sample_characteristics_ch1 = day 19: pos
!Sample_characteristics_ch1 = day 46: pos
!Sample_growth_protocol_ch1 = No growth protocol. Cells were obtained from bone marrow or blood from children with acute lymphoblastic leukemia
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Trizol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA were prepared according to the standard Affymetrix One-Cycle protocol from 1 ug of total RNA
!Sample_hyb_protocol = Following fragmentation, 15 ug of cRNA were hybridized for 16 hr at 45C on GeneChip Human Genome Array. GeneChips were washed and stained in the Affymetrix Fluidics Station 450.
!Sample_scan_protocol = GeneChips were scanned using the GeneChip Scanner 3000 7G.
!Sample_description = B-precursor ALL with miscellaneous karyotype
!Sample_data_processing = The data were analyzed with Microarray Suite version 5.0 (MAS 5.0) using Affymetrix default analysis settings and global scaling as normalization method. The trimmed mean target intensity of each array was arbitrarily set to 500.
!Sample_platform_id = GPL96
!Sample_contact_name = Charles,G,Mullighan 
!Sample_contact_email = charles.mullighan@stjude.org
!Sample_contact_phone = 901-595-3387
!Sample_contact_fax = 901-595-5947
!Sample_contact_laboratory = Mullighan
!Sample_contact_department = Pathology
!Sample_contact_institute = St. Jude Children's Research Hospital
!Sample_contact_address = 262 Danny Thomas Place, MS 342
!Sample_contact_city = Memphis
!Sample_contact_state = TN
!Sample_contact_zip/postal_code = 38105-3678
!Sample_contact_country = USA
!Sample_contact_web_link = http://www.stjude.org/mullighan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM705nnn/GSM705660/suppl/GSM705660.CEL.gz
!Sample_relation = Reanalyzed by: GSE122505
!Sample_series_id = GSE28497
!Sample_series_id = GSE33315
!Sample_data_row_count = 22283
#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	3033.6	P	0.000468
1053_at	337.8	P	0.014937
117_at	189.4	A	0.234557
121_at	1821.9	P	0.009985
1255_g_at	95.1	A	0.339558
1294_at	2662.9	P	0.000266
1316_at	258.7	P	0.004863
1320_at	162.9	A	0.5
1405_i_at	24	A	0.889551
1431_at	182.8	P	0.043968
1438_at	46.8	A	0.621816
1487_at	574.2	A	0.07383
1494_f_at	490.9	P	0.021866
1598_g_at	1030.8	M	0.060419
160020_at	666.9	P	0.013092
1729_at	442.8	P	0.009985
1773_at	258.2	A	0.204022
177_at	57.1	A	0.602006
179_at	1445.2	P	0.031336
1861_at	321.9	A	0.138765
200000_s_at	2918.2	P	0.001953
200001_at	4631.1	P	0.001953
200002_at	11840.8	P	0.000244
200003_s_at	27692.6	P	0.000244
200004_at	6890.5	P	0.000244
200005_at	2848.9	P	0.000244
200006_at	4505.9	P	0.000244
200007_at	4129.8	P	0.000244
200008_s_at	5845.2	P	0.000244
200009_at	9271.2	P	0.000244
200010_at	23164.8	P	0.000244
200011_s_at	1602.8	P	0.001221
200012_x_at	21108.5	P	0.000244
200013_at	12523.5	P	0.000244
200014_s_at	1291.8	P	0.000244
200015_s_at	2101.2	P	0.001221
200016_x_at	14746.9	P	0.000244
200017_at	9160.8	P	0.000732
200018_at	21040.8	P	0.000244
200019_s_at	17304	P	0.000244
200020_at	1985.1	P	0.000244
200021_at	35282.1	P	0.001221
200022_at	13922.3	P	0.000244
200023_s_at	6013.1	P	0.000244
200024_at	19345.9	P	0.000732
200025_s_at	19563	P	0.000244
200026_at	21639.5	P	0.00293
200027_at	1878.3	P	0.000244
200028_s_at	2417.7	P	0.000732
200029_at	20416.9	P	0.000244
200030_s_at	8057.4	P	0.000244
200031_s_at	42047.3	P	0.000244
200032_s_at	31426.2	P	0.000244
200033_at	8512.3	P	0.000244
200034_s_at	14254.3	P	0.000244
200035_at	1556.7	P	0.001953
200036_s_at	7426.8	P	0.000244
200037_s_at	2005.5	P	0.000244
200038_s_at	20949.2	P	0.000244
200039_s_at	2185.3	P	0.001953
200040_at	1718.4	P	0.001953
200041_s_at	6857.7	P	0.000244
200042_at	1375.3	P	0.023926
200043_at	3203.4	P	0.001953
200044_at	2348	P	0.000244
200045_at	1687.4	P	0.00415
200046_at	2333.5	P	0.000244
200047_s_at	1619.5	P	0.000244
200048_s_at	4975.2	P	0.000244
200049_at	789.9	P	0.00293
200050_at	1046.3	P	0.000732
